movie_id,original_language,overview,popularity,runtime,status,tagline,title,vote_average,vote_count,budget,revenue,release_date
9804,en,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.",44.640291999999995,135.0,Released,Beyond the horizon lies the secret to a new beginning.,Waterworld,5.9,992,175000000.0,264218220.0,1995-07-28
14869,en,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",32.852443,118.0,Released,"When all else fails, they don't.",G.I. Joe: The Rise of Cobra,5.6,1962,175000000.0,302469017.0,2009-08-04
150540,en,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",128.65596399999998,94.0,Released,Meet the little voices inside your head.,Inside Out,8.0,6560,175000000.0,857611174.0,2015-06-09
278927,en,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",94.19931600000001,106.0,Released,,The Jungle Book,6.7,2892,175000000.0,966550600.0,2016-04-07
10138,en,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",77.30019399999999,124.0,Released,"It's not the armor that makes the hero, but the man inside.",Iron Man 2,6.6,6849,200000000.0,623933331.0,2010-04-28
58595,en,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",77.178973,127.0,Released,The Fairytale is Over,Snow White and the Huntsman,5.8,3118,170000000.0,396600000.0,2012-05-30
102651,en,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",110.62064699999999,97.0,Released,Don't believe the fairy tale.,Maleficent,7.0,4496,180000000.0,758539785.0,2014-05-28
119450,en,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",243.79174300000003,130.0,Released,One last chance for peace.,Dawn of the Planet of the Apes,7.3,4410,170000000.0,710644566.0,2014-06-26
79698,en,"The Lovers is an epic romance time travel adventure film. Helmed by Roland Joffé from a story by Ajey Jhankar, the film is a sweeping tale of an impossible love set against the backdrop of the first Anglo-Maratha war across two time periods and continents and centred around four characters — a British officer in 18th century colonial India, the Indian woman he falls deeply in love with, an American present-day marine biologist and his wife.",2.418535,109.0,Released,Love is longer than life.,The Lovers,4.8,34,35000000.0,11106.0,2015-02-13
64686,en,"Based on the original 1941 movie from Japan, and from ancient Japan’s most enduring tale, the epic 3D fantasy-adventure 47 Ronin is born.  Keanu Reeves leads the cast as Kai, an outcast who joins Oishi (Hiroyuki Sanada), the leader of the 47 outcast samurai.  Together they seek vengeance upon the treacherous overlord who killed their master and banished their kind.  To restore honor to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors.",41.796339,119.0,Released,For courage. For loyalty. For honor.,47 Ronin,5.9,1326,175000000.0,150962475.0,2013-12-06
100402,en,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",72.22526500000001,136.0,Released,In heroes we trust.,Captain America: The Winter Soldier,7.6,5764,170000000.0,714766572.0,2014-03-20
10192,en,"A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",44.041185999999996,93.0,Released,It ain't Ogre... Til it's Ogre,Shrek Forever After,6.0,1959,165000000.0,752600867.0,2010-05-16
158852,en,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",130.311355,130.0,Released,Imagine a world where nothing is impossible.,Tomorrowland,6.2,2846,190000000.0,209154322.0,2015-05-19
177572,en,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",203.73459,102.0,Released,From the creators of Wreck-it Ralph and Frozen,Big Hero 6,7.8,6135,165000000.0,652105443.0,2014-10-24
82690,en,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",62.341073,108.0,Released,The story of a regular guy just looking for a little wreck-ognition.,Wreck-It Ralph,7.1,4570,165000000.0,471222889.0,2012-11-01
5255,en,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",47.323228,100.0,Released,This holiday season... believe.,The Polar Express,6.4,1474,165000000.0,305875730.0,2004-11-10
47933,en,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",48.775723,120.0,Released,We had twenty years to prepare. So did they.,Independence Day: Resurgence,4.9,2491,165000000.0,389681935.0,2016-06-22
10191,en,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father",67.263269,98.0,Released,One adventure will change two worlds,How to Train Your Dragon,7.5,4227,165000000.0,494878759.0,2010-03-05
